id,event_id,occurred_at,event_value,sensor_type,sensor_id,space_id,date
294,124631,2017-01-26T16:19:04.656000+0000,active,TRANSIT,3,3,1/27/2017 3:19
295,124633,2017-01-26T16:19:10.383000+0000,active,MOTION,5,4,1/27/2017 3:19
296,124635,2017-01-26T16:19:11.791000+0000,inactive,MOTION,12,8,1/27/2017 3:19
297,124637,2017-01-26T16:19:24.406000+0000,inactive,TRANSIT,9,2,1/27/2017 3:19
298,124639,2017-01-26T16:19:26.771000+0000,inactive,TRANSIT,3,3,1/27/2017 3:19
299,124641,2017-01-26T16:19:45.159000+0000,inactive,MOTION,5,4,1/27/2017 3:19
300,124667,2017-01-26T16:52:24.132000+0000,active,MOTION,5,4,1/27/2017 3:52
301,124669,2017-01-26T16:52:45.131000+0000,inactive,MOTION,5,4,1/27/2017 3:52
302,125012,2017-01-26T19:56:51.020000+0000,active,MOTION,5,4,1/27/2017 6:56
303,125014,2017-01-26T19:57:11.725000+0000,inactive,MOTION,5,4,1/27/2017 6:57
304,125016,2017-01-26T19:57:47.914000+0000,active,MOTION,5,4,1/27/2017 6:57
305,125018,2017-01-26T19:57:58.728000+0000,inactive,MOTION,5,4,1/27/2017 6:57
306,125020,2017-01-26T19:58:09.058000+0000,active,MOTION,5,4,1/27/2017 6:58
307,125028,2017-01-26T19:58:28.086000+0000,active,TRANSIT,3,3,1/27/2017 6:58
308,125030,2017-01-26T19:58:34.852000+0000,active,TRANSIT,9,2,1/27/2017 6:58
309,125032,2017-01-26T19:58:40.814000+0000,active,MOTION,14,9,1/27/2017 6:58
310,125034,2017-01-26T19:58:43.979000+0000,inactive,MOTION,5,4,1/27/2017 6:58
311,125036,2017-01-26T19:58:49.229000+0000,active,MOTION,34,9,1/27/2017 6:58
312,125038,2017-01-26T19:58:50.584000+0000,inactive,TRANSIT,3,3,1/27/2017 6:58
313,125046,2017-01-26T19:59:08.988000+0000,inactive,TRANSIT,9,2,1/27/2017 6:59
314,125048,2017-01-26T19:59:10.931000+0000,active,TRANSIT,9,2,1/27/2017 6:59
315,125050,2017-01-26T19:59:24.144000+0000,active,MOTION,12,8,1/27/2017 6:59
316,125052,2017-01-26T19:59:32.006000+0000,inactive,MOTION,34,9,1/27/2017 6:59
317,125054,2017-01-26T19:59:39.627000+0000,inactive,MOTION,14,9,1/27/2017 6:59
318,125056,2017-01-26T19:59:45.245000+0000,inactive,TRANSIT,9,2,1/27/2017 6:59
319,125058,2017-01-26T19:59:46.519000+0000,inactive,MOTION,12,8,1/27/2017 6:59
320,125060,2017-01-26T20:00:07.761000+0000,active,MOTION,12,8,1/27/2017 7:00
321,125062,2017-01-26T20:00:35.952000+0000,active,TRANSIT,9,2,1/27/2017 7:00
322,125064,2017-01-26T20:00:52.326000+0000,active,MOTION,14,9,1/27/2017 7:00
323,125066,2017-01-26T20:00:54.723000+0000,active,MOTION,34,9,1/27/2017 7:00
324,125075,2017-01-26T20:01:11.028000+0000,inactive,MOTION,12,8,1/27/2017 7:01
325,125077,2017-01-26T20:01:11.069000+0000,inactive,TRANSIT,9,2,1/27/2017 7:01
326,125079,2017-01-26T20:01:13.379000+0000,active,TRANSIT,9,2,1/27/2017 7:01
327,125082,2017-01-26T20:01:30.003000+0000,inactive,MOTION,34,9,1/27/2017 7:01
328,125084,2017-01-26T20:01:34.989000+0000,inactive,TRANSIT,9,2,1/27/2017 7:01
329,125086,2017-01-26T20:02:23.032000+0000,active,MOTION,34,9,1/27/2017 7:02
330,125088,2017-01-26T20:02:24.997000+0000,active,TRANSIT,9,2,1/27/2017 7:02
331,125090,2017-01-26T20:02:29.210000+0000,active,TRANSIT,3,3,1/27/2017 7:02
332,125092,2017-01-26T20:02:35.224000+0000,active,MOTION,5,4,1/27/2017 7:02
333,125094,2017-01-26T20:02:39.622000+0000,inactive,MOTION,14,9,1/27/2017 7:02
334,125100,2017-01-26T20:02:45.001000+0000,inactive,MOTION,34,9,1/27/2017 7:02
335,125104,2017-01-26T20:02:48.239000+0000,inactive,TRANSIT,9,2,1/27/2017 7:02
336,125106,2017-01-26T20:02:51.583000+0000,inactive,TRANSIT,3,3,1/27/2017 7:02
337,125108,2017-01-26T20:02:53.837000+0000,active,TRANSIT,3,3,1/27/2017 7:02
338,125110,2017-01-26T20:02:57.279000+0000,active,TRANSIT,9,2,1/27/2017 7:02
339,125112,2017-01-26T20:03:01.379000+0000,active,MOTION,14,9,1/27/2017 7:03
340,125114,2017-01-26T20:03:03.994000+0000,active,MOTION,34,9,1/27/2017 7:03
341,125116,2017-01-26T20:03:11.720000+0000,inactive,MOTION,5,4,1/27/2017 7:03
342,125118,2017-01-26T20:03:14.747000+0000,inactive,MOTION,34,9,1/27/2017 7:03
343,125120,2017-01-26T20:03:16.836000+0000,inactive,TRANSIT,3,3,1/27/2017 7:03
344,125122,2017-01-26T20:03:19.645000+0000,active,MOTION,34,9,1/27/2017 7:03
345,125124,2017-01-26T20:03:20.239000+0000,inactive,TRANSIT,9,2,1/27/2017 7:03
346,125126,2017-01-26T20:03:36.366000+0000,inactive,MOTION,14,9,1/27/2017 7:03
347,125128,2017-01-26T20:03:39.628000+0000,active,MOTION,14,9,1/27/2017 7:03
348,125130,2017-01-26T20:03:42.660000+0000,active,TRANSIT,9,2,1/27/2017 7:03
349,125132,2017-01-26T20:03:52.988000+0000,inactive,TRANSIT,9,2,1/27/2017 7:03
350,125134,2017-01-26T20:04:00.748000+0000,inactive,MOTION,34,9,1/27/2017 7:04
351,125136,2017-01-26T20:04:06.875000+0000,inactive,MOTION,14,9,1/27/2017 7:04
352,125138,2017-01-26T20:04:07.740000+0000,active,MOTION,14,9,1/27/2017 7:04
353,125140,2017-01-26T20:04:08.561000+0000,active,MOTION,34,9,1/27/2017 7:04
354,125142,2017-01-26T20:04:13.006000+0000,active,TRANSIT,9,2,1/27/2017 7:04
355,125144,2017-01-26T20:04:17.590000+0000,active,TRANSIT,3,3,1/27/2017 7:04
356,125146,2017-01-26T20:04:21.105000+0000,active,MOTION,5,4,1/27/2017 7:04
357,125148,2017-01-26T20:04:28.367000+0000,inactive,MOTION,14,9,1/27/2017 7:04
358,125150,2017-01-26T20:04:30.999000+0000,inactive,MOTION,34,9,1/27/2017 7:04
359,125152,2017-01-26T20:04:35.985000+0000,inactive,TRANSIT,9,2,1/27/2017 7:04
360,125154,2017-01-26T20:04:40.837000+0000,inactive,TRANSIT,3,3,1/27/2017 7:04
361,125162,2017-01-26T20:05:07.975000+0000,inactive,MOTION,5,4,1/27/2017 7:05
362,125194,2017-01-26T20:15:50.430000+0000,active,MOTION,5,4,1/27/2017 7:15
363,125196,2017-01-26T20:16:10.968000+0000,inactive,MOTION,5,4,1/27/2017 7:16
364,125228,2017-01-26T20:51:45.432000+0000,active,MOTION,5,4,1/27/2017 7:51
365,125230,2017-01-26T20:52:06.732000+0000,active,TRANSIT,3,3,1/27/2017 7:52
366,125232,2017-01-26T20:52:22.383000+0000,active,TRANSIT,9,2,1/27/2017 7:52
367,125238,2017-01-26T20:52:25.544000+0000,active,MOTION,14,9,1/27/2017 7:52
368,125242,2017-01-26T20:52:27.465000+0000,active,MOTION,34,9,1/27/2017 7:52
369,125244,2017-01-26T20:52:35.682000+0000,inactive,MOTION,5,4,1/27/2017 7:52
370,125246,2017-01-26T20:52:43.795000+0000,inactive,TRANSIT,3,3,1/27/2017 7:52
371,125248,2017-01-26T20:52:46.317000+0000,active,TRANSIT,3,3,1/27/2017 7:52
372,125250,2017-01-26T20:52:50.358000+0000,active,MOTION,5,4,1/27/2017 7:52
373,125252,2017-01-26T20:53:00.587000+0000,inactive,MOTION,14,9,1/27/2017 7:53
374,125254,2017-01-26T20:53:01.682000+0000,inactive,MOTION,34,9,1/27/2017 7:53
375,125256,2017-01-26T20:53:08.206000+0000,inactive,TRANSIT,9,2,1/27/2017 7:53
376,125258,2017-01-26T20:53:08.551000+0000,inactive,TRANSIT,3,3,1/27/2017 7:53
377,125260,2017-01-26T20:53:16.775000+0000,active,TRANSIT,3,3,1/27/2017 7:53
378,125262,2017-01-26T20:53:19.233000+0000,active,TRANSIT,9,2,1/27/2017 7:53
379,125264,2017-01-26T20:53:22.190000+0000,active,MOTION,14,9,1/27/2017 7:53
380,125266,2017-01-26T20:53:23.943000+0000,active,MOTION,34,9,1/27/2017 7:53
381,125268,2017-01-26T20:53:33.682000+0000,inactive,MOTION,5,4,1/27/2017 7:53
382,125270,2017-01-26T20:53:39.794000+0000,inactive,TRANSIT,3,3,1/27/2017 7:53
383,125272,2017-01-26T20:53:42.202000+0000,inactive,TRANSIT,9,2,1/27/2017 7:53
384,125274,2017-01-26T20:53:43.968000+0000,active,MOTION,29,6,1/27/2017 7:53
385,125276,2017-01-26T20:53:56.332000+0000,inactive,MOTION,14,9,1/27/2017 7:53
386,125278,2017-01-26T20:53:58.681000+0000,inactive,MOTION,34,9,1/27/2017 7:53
387,125280,2017-01-26T20:54:04.395000+0000,active,MOTION,34,9,1/27/2017 7:54
388,125282,2017-01-26T20:54:06.793000+0000,inactive,MOTION,29,6,1/27/2017 7:54
389,125284,2017-01-26T20:54:07.890000+0000,active,MOTION,14,9,1/27/2017 7:54
390,125285,2017-01-26T20:54:08.042000+0000,active,TRANSIT,9,2,1/27/2017 7:54
391,125288,2017-01-26T20:54:12.052000+0000,active,MOTION,12,8,1/27/2017 7:54
392,125290,2017-01-26T20:54:26.942000+0000,inactive,MOTION,34,9,1/27/2017 7:54
393,125292,2017-01-26T20:54:29.329000+0000,inactive,MOTION,14,9,1/27/2017 7:54
394,125294,2017-01-26T20:54:30.945000+0000,inactive,TRANSIT,9,2,1/27/2017 7:54
395,125308,2017-01-26T20:54:58.710000+0000,inactive,MOTION,12,8,1/27/2017 7:54
396,125310,2017-01-26T20:55:20.629000+0000,active,MOTION,12,8,1/27/2017 7:55
397,125312,2017-01-26T20:55:41.708000+0000,inactive,MOTION,12,8,1/27/2017 7:55
398,125320,2017-01-26T20:57:34.408000+0000,active,MOTION,12,8,1/27/2017 7:57
399,125322,2017-01-26T20:57:55.707000+0000,inactive,MOTION,12,8,1/27/2017 7:57
400,125336,2017-01-26T21:00:47.982000+0000,active,MOTION,12,8,1/27/2017 8:00
401,125338,2017-01-26T21:01:09.445000+0000,inactive,MOTION,12,8,1/27/2017 8:01
402,125346,2017-01-26T21:02:23.750000+0000,active,MOTION,12,8,1/27/2017 8:02
403,125348,2017-01-26T21:03:44.444000+0000,inactive,MOTION,12,8,1/27/2017 8:03
404,125350,2017-01-26T21:03:47.208000+0000,active,MOTION,12,8,1/27/2017 8:03
405,125358,2017-01-26T21:04:13.853000+0000,active,TRANSIT,9,2,1/27/2017 8:04
406,125360,2017-01-26T21:04:34.941000+0000,inactive,TRANSIT,9,2,1/27/2017 8:04
407,125362,2017-01-26T21:04:37.092000+0000,active,TRANSIT,9,2,1/27/2017 8:04
408,125364,2017-01-26T21:05:04.794000+0000,inactive,TRANSIT,9,2,1/27/2017 8:05
409,125366,2017-01-26T21:05:04.937000+0000,inactive,MOTION,12,8,1/27/2017 8:05
410,125372,2017-01-26T21:05:17.778000+0000,active,MOTION,12,8,1/27/2017 8:05
411,125376,2017-01-26T21:05:56.625000+0000,active,TRANSIT,9,2,1/27/2017 8:05
412,125378,2017-01-26T21:06:19.194000+0000,inactive,TRANSIT,9,2,1/27/2017 8:06
413,125380,2017-01-26T21:06:28.439000+0000,inactive,MOTION,12,8,1/27/2017 8:06
414,125382,2017-01-26T21:06:39.208000+0000,active,MOTION,12,8,1/27/2017 8:06
415,125384,2017-01-26T21:07:13.690000+0000,inactive,MOTION,12,8,1/27/2017 8:07
416,125392,2017-01-26T21:07:30.759000+0000,active,MOTION,12,8,1/27/2017 8:07
417,125400,2017-01-26T21:07:53.694000+0000,inactive,MOTION,12,8,1/27/2017 8:07
418,125402,2017-01-26T21:07:56.211000+0000,active,MOTION,12,8,1/27/2017 8:07
419,125410,2017-01-26T21:09:47.019000+0000,active,TRANSIT,9,2,1/27/2017 8:09
420,125412,2017-01-26T21:09:59.361000+0000,inactive,TRANSIT,9,2,1/27/2017 8:09
421,125414,2017-01-26T21:10:09.123000+0000,active,TRANSIT,9,2,1/27/2017 8:10
422,125416,2017-01-26T21:10:29.937000+0000,inactive,TRANSIT,9,2,1/27/2017 8:10
423,125418,2017-01-26T21:10:45.431000+0000,inactive,MOTION,12,8,1/27/2017 8:10
424,125420,2017-01-26T21:10:58.520000+0000,active,MOTION,12,8,1/27/2017 8:10
425,125422,2017-01-26T21:11:11.899000+0000,active,TRANSIT,9,2,1/27/2017 8:11
426,125424,2017-01-26T21:11:32.936000+0000,inactive,TRANSIT,9,2,1/27/2017 8:11
427,125426,2017-01-26T21:12:57.686000+0000,inactive,MOTION,12,8,1/27/2017 8:12
428,125428,2017-01-26T21:13:00.208000+0000,active,MOTION,12,8,1/27/2017 8:13
429,125436,2017-01-26T21:17:57.681000+0000,inactive,MOTION,12,8,1/27/2017 8:17
430,125438,2017-01-26T21:18:00.200000+0000,active,MOTION,12,8,1/27/2017 8:18
431,125440,2017-01-26T21:18:31.254000+0000,active,TRANSIT,9,2,1/27/2017 8:18
432,125442,2017-01-26T21:18:33.373000+0000,active,MOTION,14,9,1/27/2017 8:18
433,125444,2017-01-26T21:18:34.344000+0000,active,TRANSIT,3,3,1/27/2017 8:18
434,125446,2017-01-26T21:18:38.991000+0000,active,MOTION,5,4,1/27/2017 8:18
435,125448,2017-01-26T21:18:46.420000+0000,inactive,MOTION,12,8,1/27/2017 8:18
436,125450,2017-01-26T21:18:53.928000+0000,inactive,TRANSIT,9,2,1/27/2017 8:18
437,125452,2017-01-26T21:18:54.309000+0000,inactive,MOTION,14,9,1/27/2017 8:18
438,125454,2017-01-26T21:18:56.769000+0000,inactive,TRANSIT,3,3,1/27/2017 8:18
439,125456,2017-01-26T21:19:02.669000+0000,active,TRANSIT,3,3,1/27/2017 8:19
440,125458,2017-01-26T21:19:13.655000+0000,inactive,MOTION,5,4,1/27/2017 8:19
441,125460,2017-01-26T21:19:23.772000+0000,inactive,TRANSIT,3,3,1/27/2017 8:19
442,125462,2017-01-26T21:20:03.962000+0000,active,MOTION,5,4,1/27/2017 8:20
443,125464,2017-01-26T21:20:24.912000+0000,inactive,MOTION,5,4,1/27/2017 8:20
444,125466,2017-01-26T21:20:31.157000+0000,active,MOTION,5,4,1/27/2017 8:20
445,125468,2017-01-26T21:20:58.657000+0000,inactive,MOTION,5,4,1/27/2017 8:20
446,125470,2017-01-26T21:21:25.900000+0000,active,MOTION,5,4,1/27/2017 8:21
447,125472,2017-01-26T21:21:29.289000+0000,active,TRANSIT,3,3,1/27/2017 8:21
448,125474,2017-01-26T21:21:50.518000+0000,inactive,TRANSIT,3,3,1/27/2017 8:21
449,125476,2017-01-26T21:22:00.656000+0000,inactive,MOTION,5,4,1/27/2017 8:22
450,125478,2017-01-26T21:22:24.251000+0000,active,MOTION,5,4,1/27/2017 8:22
451,125480,2017-01-26T21:23:09.910000+0000,inactive,MOTION,5,4,1/27/2017 8:23
452,125482,2017-01-26T21:23:23.508000+0000,active,MOTION,5,4,1/27/2017 8:23
453,125484,2017-01-26T21:23:33.653000+0000,inactive,MOTION,5,4,1/27/2017 8:23
454,125486,2017-01-26T21:23:35.924000+0000,active,MOTION,5,4,1/27/2017 8:23
455,125488,2017-01-26T21:23:36.433000+0000,active,TRANSIT,3,3,1/27/2017 8:23
456,125490,2017-01-26T21:24:12.508000+0000,inactive,TRANSIT,3,3,1/27/2017 8:24
457,125492,2017-01-26T21:24:21.449000+0000,active,TRANSIT,3,3,1/27/2017 8:24
458,125495,2017-01-26T21:24:28.219000+0000,active,TRANSIT,9,2,1/27/2017 8:24
459,125497,2017-01-26T21:24:31.695000+0000,active,MOTION,14,9,1/27/2017 8:24
460,125499,2017-01-26T21:24:33.415000+0000,active,MOTION,12,8,1/27/2017 8:24
461,125501,2017-01-26T21:24:34.071000+0000,active,MOTION,25,11,1/27/2017 8:24
462,125503,2017-01-26T21:24:39.653000+0000,inactive,MOTION,5,4,1/27/2017 8:24
463,125505,2017-01-26T21:24:44.767000+0000,inactive,TRANSIT,3,3,1/27/2017 8:24
464,125507,2017-01-26T21:24:50.923000+0000,inactive,TRANSIT,9,2,1/27/2017 8:24
465,125509,2017-01-26T21:24:52.304000+0000,inactive,MOTION,14,9,1/27/2017 8:24
466,125511,2017-01-26T21:24:54.668000+0000,inactive,MOTION,12,8,1/27/2017 8:24
467,125513,2017-01-26T21:25:20.432000+0000,inactive,MOTION,25,11,1/27/2017 8:25
468,125515,2017-01-26T21:25:26.450000+0000,active,MOTION,25,11,1/27/2017 8:25
469,125517,2017-01-26T21:25:45.996000+0000,active,TRANSIT,9,2,1/27/2017 8:25
470,125519,2017-01-26T21:25:46.338000+0000,active,MOTION,12,8,1/27/2017 8:25
471,125521,2017-01-26T21:25:48.958000+0000,active,MOTION,21,7,1/27/2017 8:25
472,125523,2017-01-26T21:25:56.926000+0000,inactive,TRANSIT,9,2,1/27/2017 8:25
473,125525,2017-01-26T21:26:01.429000+0000,inactive,MOTION,25,11,1/27/2017 8:26
474,125527,2017-01-26T21:26:07.410000+0000,inactive,MOTION,12,8,1/27/2017 8:26
475,125529,2017-01-26T21:26:07.747000+0000,active,TRANSIT,9,2,1/27/2017 8:26
476,125530,2017-01-26T21:26:07.800000+0000,active,MOTION,25,11,1/27/2017 8:26
477,125533,2017-01-26T21:26:09.364000+0000,active,TRANSIT,3,3,1/27/2017 8:26
478,125535,2017-01-26T21:26:24.031000+0000,inactive,MOTION,21,7,1/27/2017 8:26
479,125537,2017-01-26T21:26:29.238000+0000,inactive,MOTION,25,11,1/27/2017 8:26
480,125539,2017-01-26T21:26:29.922000+0000,inactive,TRANSIT,9,2,1/27/2017 8:26
481,125541,2017-01-26T21:26:31.506000+0000,inactive,TRANSIT,3,3,1/27/2017 8:26
482,125543,2017-01-26T21:27:21.422000+0000,active,TRANSIT,3,3,1/27/2017 8:27
483,125545,2017-01-26T21:27:28.355000+0000,active,TRANSIT,9,2,1/27/2017 8:27
484,125547,2017-01-26T21:27:31.670000+0000,active,MOTION,14,9,1/27/2017 8:27
485,125549,2017-01-26T21:27:33.653000+0000,active,MOTION,12,8,1/27/2017 8:27
486,125551,2017-01-26T21:27:44.763000+0000,inactive,TRANSIT,3,3,1/27/2017 8:27
487,125553,2017-01-26T21:27:50.920000+0000,inactive,TRANSIT,9,2,1/27/2017 8:27
488,125555,2017-01-26T21:27:52.301000+0000,inactive,MOTION,14,9,1/27/2017 8:27
489,125557,2017-01-26T21:27:55.724000+0000,active,TRANSIT,9,2,1/27/2017 8:27
490,125559,2017-01-26T21:27:57.766000+0000,active,MOTION,14,9,1/27/2017 8:27
491,125561,2017-01-26T21:27:59.777000+0000,active,MOTION,34,9,1/27/2017 8:27
492,125563,2017-01-26T21:28:08.409000+0000,inactive,MOTION,12,8,1/27/2017 8:28
493,125565,2017-01-26T21:28:17.921000+0000,inactive,TRANSIT,9,2,1/27/2017 8:28
494,125567,2017-01-26T21:28:19.557000+0000,inactive,MOTION,14,9,1/27/2017 8:28
495,125569,2017-01-26T21:28:20.298000+0000,active,TRANSIT,22,10,1/27/2017 8:28
496,125571,2017-01-26T21:28:21.757000+0000,active,MOTION,23,10,1/27/2017 8:28
497,125573,2017-01-26T21:28:31.475000+0000,inactive,TRANSIT,22,10,1/27/2017 8:28
498,125575,2017-01-26T21:28:34.639000+0000,inactive,MOTION,34,9,1/27/2017 8:28
499,125577,2017-01-26T21:29:07.895000+0000,active,TRANSIT,22,10,1/27/2017 8:29
500,125580,2017-01-26T21:29:14.285000+0000,active,TRANSIT,35,9,1/27/2017 8:29
501,125582,2017-01-26T21:29:20.495000+0000,inactive,MOTION,23,10,1/27/2017 8:29
502,125584,2017-01-26T21:29:28.472000+0000,inactive,TRANSIT,22,10,1/27/2017 8:29
503,125586,2017-01-26T21:29:35.142000+0000,inactive,TRANSIT,35,9,1/27/2017 8:29
504,125588,2017-01-26T21:30:06.251000+0000,active,TRANSIT,35,9,1/27/2017 8:30
505,125590,2017-01-26T21:30:13.622000+0000,active,MOTION,34,9,1/27/2017 8:30
506,125592,2017-01-26T21:30:15.484000+0000,active,TRANSIT,18,12,1/27/2017 8:30
507,125594,2017-01-26T21:30:17.382000+0000,active,MOTION,20,12,1/27/2017 8:30
508,125596,2017-01-26T21:30:24.902000+0000,inactive,MOTION,34,9,1/27/2017 8:30
509,125598,2017-01-26T21:30:25.794000+0000,inactive,TRANSIT,18,12,1/27/2017 8:30
510,125600,2017-01-26T21:30:27.632000+0000,inactive,TRANSIT,35,9,1/27/2017 8:30
511,125602,2017-01-26T21:30:39.974000+0000,active,TRANSIT,19,12,1/27/2017 8:30
512,125604,2017-01-26T21:30:44.367000+0000,active,MOTION,7,1,1/27/2017 8:30
513,125606,2017-01-26T21:30:51.054000+0000,inactive,TRANSIT,19,12,1/27/2017 8:30
514,125607,2017-01-26T21:30:51.305000+0000,inactive,MOTION,20,12,1/27/2017 8:30
515,125610,2017-01-26T21:31:09.883000+0000,active,TRANSIT,3,3,1/27/2017 8:31
516,125612,2017-01-26T21:31:16.255000+0000,active,TRANSIT,9,2,1/27/2017 8:31
517,125614,2017-01-26T21:31:18.147000+0000,inactive,MOTION,7,1,1/27/2017 8:31
518,125616,2017-01-26T21:31:27.172000+0000,inactive,TRANSIT,9,2,1/27/2017 8:31
519,125618,2017-01-26T21:31:32.503000+0000,inactive,TRANSIT,3,3,1/27/2017 8:31
520,125620,2017-01-26T21:34:37.090000+0000,active,TRANSIT,3,3,1/27/2017 8:34
521,125622,2017-01-26T21:34:45.423000+0000,active,TRANSIT,9,2,1/27/2017 8:34
522,125624,2017-01-26T21:34:48.845000+0000,active,MOTION,14,9,1/27/2017 8:34
523,125626,2017-01-26T21:34:51.090000+0000,active,MOTION,34,9,1/27/2017 8:34
524,125628,2017-01-26T21:34:59.756000+0000,inactive,TRANSIT,3,3,1/27/2017 8:34
525,125630,2017-01-26T21:35:08.169000+0000,inactive,TRANSIT,9,2,1/27/2017 8:35
526,125632,2017-01-26T21:35:47.302000+0000,inactive,MOTION,14,9,1/27/2017 8:35
527,125634,2017-01-26T21:36:01.635000+0000,inactive,MOTION,34,9,1/27/2017 8:36
528,125636,2017-01-26T21:36:07.634000+0000,active,MOTION,34,9,1/27/2017 8:36
529,125638,2017-01-26T21:36:16.698000+0000,active,MOTION,14,9,1/27/2017 8:36
530,125640,2017-01-26T21:36:39.553000+0000,inactive,MOTION,14,9,1/27/2017 8:36
531,125642,2017-01-26T21:36:42.629000+0000,inactive,MOTION,34,9,1/27/2017 8:36
532,125644,2017-01-26T21:36:45.158000+0000,active,MOTION,34,9,1/27/2017 8:36
533,125646,2017-01-26T21:36:53.991000+0000,active,MOTION,14,9,1/27/2017 8:36
534,125648,2017-01-26T21:37:07.888000+0000,inactive,MOTION,34,9,1/27/2017 8:37
535,125650,2017-01-26T21:37:10.408000+0000,active,MOTION,34,9,1/27/2017 8:37
536,125652,2017-01-26T21:37:15.297000+0000,inactive,MOTION,14,9,1/27/2017 8:37
537,125654,2017-01-26T21:37:18.182000+0000,active,MOTION,14,9,1/27/2017 8:37
538,125658,2017-01-26T21:37:44.888000+0000,inactive,MOTION,34,9,1/27/2017 8:37
539,125660,2017-01-26T21:37:51.297000+0000,inactive,MOTION,14,9,1/27/2017 8:37
540,125662,2017-01-26T21:38:02.702000+0000,active,MOTION,34,9,1/27/2017 8:38
541,125664,2017-01-26T21:38:03.443000+0000,active,MOTION,14,9,1/27/2017 8:38
542,125668,2017-01-26T21:38:26.553000+0000,inactive,MOTION,14,9,1/27/2017 8:38
543,125670,2017-01-26T21:38:37.629000+0000,inactive,MOTION,34,9,1/27/2017 8:38
544,125672,2017-01-26T21:38:42.792000+0000,active,MOTION,34,9,1/27/2017 8:38
545,125674,2017-01-26T21:39:09.898000+0000,inactive,MOTION,34,9,1/27/2017 8:39
546,125676,2017-01-26T21:39:24.249000+0000,active,MOTION,34,9,1/27/2017 8:39
547,125678,2017-01-26T21:39:46.886000+0000,inactive,MOTION,34,9,1/27/2017 8:39
548,125680,2017-01-26T21:40:06.002000+0000,active,MOTION,34,9,1/27/2017 8:40
549,125682,2017-01-26T21:40:09.474000+0000,active,MOTION,14,9,1/27/2017 8:40
550,125684,2017-01-26T21:40:24.884000+0000,inactive,MOTION,34,9,1/27/2017 8:40
551,125686,2017-01-26T21:40:42.135000+0000,active,MOTION,34,9,1/27/2017 8:40
552,125688,2017-01-26T21:40:53.295000+0000,inactive,MOTION,14,9,1/27/2017 8:40
553,125690,2017-01-26T21:41:01.184000+0000,active,MOTION,14,9,1/27/2017 8:41
554,125698,2017-01-26T21:42:17.550000+0000,inactive,MOTION,14,9,1/27/2017 8:42
555,125699,2017-01-26T21:42:17.673000+0000,inactive,MOTION,34,9,1/27/2017 8:42
556,125702,2017-01-26T21:42:20.111000+0000,active,MOTION,14,9,1/27/2017 8:42
557,125703,2017-01-26T21:42:20.148000+0000,active,MOTION,34,9,1/27/2017 8:42
558,125705,2017-01-26T21:42:30.293000+0000,inactive,MOTION,14,9,1/27/2017 8:42
559,125707,2017-01-26T21:42:30.877000+0000,inactive,MOTION,34,9,1/27/2017 8:42
560,125709,2017-01-26T21:42:35.768000+0000,active,MOTION,34,9,1/27/2017 8:42
561,125711,2017-01-26T21:42:37.306000+0000,active,MOTION,14,9,1/27/2017 8:42
562,125713,2017-01-26T21:42:38.477000+0000,active,TRANSIT,9,2,1/27/2017 8:42
563,125715,2017-01-26T21:42:42.054000+0000,active,TRANSIT,3,3,1/27/2017 8:42
564,125717,2017-01-26T21:42:44.916000+0000,active,MOTION,5,4,1/27/2017 8:42
565,125719,2017-01-26T21:42:56.625000+0000,inactive,MOTION,34,9,1/27/2017 8:42
566,125721,2017-01-26T21:43:00.548000+0000,inactive,MOTION,14,9,1/27/2017 8:43
567,125723,2017-01-26T21:43:01.162000+0000,inactive,TRANSIT,9,2,1/27/2017 8:43
568,125725,2017-01-26T21:43:04.749000+0000,inactive,TRANSIT,3,3,1/27/2017 8:43
569,125727,2017-01-26T21:43:07.562000+0000,active,TRANSIT,3,3,1/27/2017 8:43
570,125729,2017-01-26T21:43:07.892000+0000,inactive,MOTION,5,4,1/27/2017 8:43
571,125730,2017-01-26T21:43:08.067000+0000,active,TRANSIT,9,2,1/27/2017 8:43
572,125733,2017-01-26T21:43:18.749000+0000,inactive,TRANSIT,3,3,1/27/2017 8:43
573,125735,2017-01-26T21:43:28.918000+0000,inactive,TRANSIT,9,2,1/27/2017 8:43
574,125743,2017-01-26T21:43:48.378000+0000,active,TRANSIT,9,2,1/27/2017 8:43
575,125745,2017-01-26T21:43:51.085000+0000,active,MOTION,14,9,1/27/2017 8:43
576,125747,2017-01-26T21:43:53.092000+0000,active,MOTION,34,9,1/27/2017 8:43
577,125749,2017-01-26T21:44:10.910000+0000,inactive,TRANSIT,9,2,1/27/2017 8:44
578,125751,2017-01-26T21:44:15.528000+0000,active,MOTION,29,6,1/27/2017 8:44
579,125753,2017-01-26T21:44:31.291000+0000,inactive,MOTION,14,9,1/27/2017 8:44
580,125755,2017-01-26T21:44:33.620000+0000,inactive,MOTION,34,9,1/27/2017 8:44
581,125757,2017-01-26T21:44:39.898000+0000,active,TRANSIT,35,9,1/27/2017 8:44
582,125760,2017-01-26T21:44:47.384000+0000,inactive,TRANSIT,35,9,1/27/2017 8:44
583,125762,2017-01-26T21:44:57.729000+0000,inactive,MOTION,29,6,1/27/2017 8:44
584,125776,2017-01-26T21:51:13.141000+0000,active,MOTION,29,6,1/27/2017 8:51
585,125778,2017-01-26T21:51:15.031000+0000,active,MOTION,34,9,1/27/2017 8:51
